tweetID,followers,listed,followings,verified,Total_favourite_count,tweet_favorite_count
882860717636030000,1,0,0,0,0,0
882860710249804000,6760,88,267,0,604,2
882860706604790000,416,18,173,0,41596,0
882860704918684000,1396,48,1860,0,3945,0
882860704197259000,675,309,46,0,24,0
882860703635329000,37,0,208,0,5,0
882860693107638000,208,7,183,0,1,0
882860692860260000,115,4,109,0,843,0
882860689538286000,16,0,127,0,437,0
882860686769967000,12,0,14,0,8,0
882860685306343000,80,0,199,0,281,0
882860681300718000,18925,222,3584,0,39225,2
882860679144903000,2948,464,1889,0,33,0
882860671121183000,172,3,181,0,3919,0
882860670198444000,5703,11,5668,0,92390,0
882860665513197000,79,10,357,0,10614,0
882860660610261000,75,0,39,0,1,0
882860655006691000,23,0,115,0,94,0
882860639298966000,5536,86,788,0,42186,0
882860638770352000,2039,86,974,0,31874,0
882860635163382000,29,0,161,0,15,1
882860631954563000,911,30,0,0,0,0
882860630490980000,4977,16,5375,0,14542,0
882860626829206000,1,0,48,0,0,0
882860625088479000,49,0,201,0,287,0
882860621485687000,234,75,1680,0,118,0
882860611696300000,81,1,1181,0,3472,0
882860607954981000,9223,32,404,0,3808,2
882860598928695000,769,17,260,0,93002,0
882860596177326000,9,0,149,0,598,0
882860593434243000,1070,9,317,0,9742,0
882860589328081000,15,0,103,0,299,0
882860583980118000,3033,58,3194,0,6969,0
882860583644795000,18925,222,3584,0,39225,0
882860582969279000,1179,38,2103,0,15492,3
882860573989392000,405,30,521,0,6560,0
882860572483608000,6297,228,3161,0,9236,0
882860565634310000,7,0,101,0,388,0
882860563335848000,2151,24,259,0,3390,0
882860557426151000,257,0,82,0,16,0
882860556138541000,86,1,82,0,264,0
882860549070926000,627,61,2326,0,3335,0
882860544528499000,3562,53,749,0,15665,0
882860542368547000,14411,336,2882,0,662,0
882860537264173000,1257,1,303,0,5251,0
882860518574363000,627,61,2326,0,3335,0
882860513113387000,20212,2317,18010,0,22790,0
882860513054659000,322,2,1575,0,18170,0
882860512068940000,5,0,24,0,521,0
882860508487057000,894,85,227,0,283067,0
882860505164939000,555,1,686,0,1612,0
882860504364056000,284,37,71,0,24532,0
882860502086496000,3432,64,890,0,183,0
882860501230911000,543,473,4,0,0,0
882860498949030000,42,4,230,0,189,0
882860498072605000,79,6,491,0,1471,0
882860496881320000,221,10,38,0,0,0
882860493366415000,112,6,214,0,16213,0
882860491315577000,221,10,38,0,0,0
882860478069842000,36599,376,36416,0,82863,0
882860476530479000,1089,27,27,0,7047,0
882860470704779000,1388,35,316,0,35983,0
882860468867482000,58,0,837,0,194,0
882860463410774000,1357,56,1195,0,1315,0
882860463196909000,1291992,17907,376,1,130,10
882860460453892000,1695,63,1093,0,6250,0
882860459149230000,627,61,2326,0,3335,0
882860454883676000,236,7,319,0,5582,0
882860450211217000,51,0,524,0,213,0
882860447510053000,57,0,121,0,6747,1
882860445022904000,59,0,333,0,689,0
882860444943340000,642,297,302,0,14873,0
882860440077951000,894,85,227,0,283067,0
882860437754175000,157,2,332,0,6278,0
882860429235638000,1594,679,3095,0,152714,0
882860429189554000,656,1,580,0,1707,0
882860421513740000,2,0,12,0,3,0
882860417554436000,627,61,2326,0,3335,0
882860417390870000,12,0,30,0,1,0
882860417307071000,894,85,227,0,283067,0
882860416900248000,3454458,2331,108,1,36,44
882860416900223000,90,0,439,0,2585,0
882860400584253000,211,21,268,0,6267,0
882860399892341000,43,0,211,0,1829,0
882860395614097000,2264,25,3546,0,15418,0
882860389330854000,2829,37,543,0,17301,0
882860388899050000,158,26,446,0,1547,0
882860384226562000,101,5,16,0,434,0
882860384146928000,332,6,1055,0,1898,0
882860382007832000,300,3,780,0,8079,0
882860376211112000,401,0,1447,0,8832,0
882860365423550000,2708141,24064,376,1,47,5
882860365368803000,157,8,731,0,5146,0
882860356326044000,254,20,482,0,26172,0
882860352966279000,627,61,2326,0,3335,0
882860352467161000,2,0,53,0,0,0
882860345865290000,289,6,537,0,5681,0
882860336814019000,341,4,498,0,3210,0
882860333215494000,108,3,144,0,84,0
882860327011926000,343,110,1190,0,6394,0
882860321592844000,627,61,2326,0,3335,0
882860317260350000,7572,237,6105,0,32296,0
882860308305289000,1167,30,476,0,2051,0
882860296011784000,565,60,624,0,7368,0
882860287455625000,627,61,2326,0,3335,0
882860287375811000,289,6,537,0,5681,0
882860279184470000,302,17,337,0,3372,0
882860278974743000,11156,132,973,0,23757,0
882860276596527000,1,0,20,0,140,0
882860274901975000,4923,59,894,0,9263,0
882860273765237000,6246,48,2437,0,35347,1
882860254349804000,6399,34,1806,0,20266,0
882860251682267000,7658,76,69,0,462,0
882860247194403000,4,0,16,0,233,0
882860244061135000,250,8,483,0,17183,0
882860239946744000,11156,132,973,0,23757,0
882860239456010000,397,19,900,0,2966,0
882860235194552000,138,9,1204,0,240,0
882860231201632000,42,0,139,0,21,0
882860222695461000,345,65,427,0,12053,0
882860222531940000,213,34,34,0,22927,0
882860219180515000,345,65,427,0,12053,0
882860217649685000,2,0,5,0,1,0
882860215057752000,665,0,118,0,2574,0
882860214004757000,360,10,816,0,34765,0
882860212226589000,168,2,202,0,12272,0
882860211668636000,104,20,311,0,8601,0
882860207990288000,530,4,95,0,1649,0
882860207646286000,1287,182,1823,0,11855,0
882860195524772000,96,0,496,0,1877,0
882860194438435000,43,0,344,0,1857,0
882860190525256000,6510,303,190,0,16037,0
882860166785499000,3432,64,890,0,183,0
882860163970998000,201,29,340,0,11955,0
882860163140428000,413,0,63,0,10166,0
882860161643106000,35,0,191,0,22,0
882860152680051000,284,37,71,0,24532,0
882860151786615000,410,1,315,0,15888,0
882860146363322000,6,0,32,0,24,0
882860144853385000,530,4,95,0,1649,0
882860140973613000,378,54,123,0,2586,0
882860134090846000,186,19,398,0,5595,0
882860128474550000,4,0,62,0,25,0
882860122959000000,454,63,965,0,15774,0
882860121025421000,584,9,793,0,167,1
882860118534013000,104,20,311,0,8601,0
882860117233811000,260,45,338,0,3252,0
882860117158355000,538,65,355,0,8405,0
882860114176229000,647,2,4964,0,3638,0
882860111458427000,567,1,878,0,1990,0
882860106592866000,13343,95,1706,1,1972,0
882860096333652000,385,11,579,0,197,0
882860096283214000,5075,98,931,0,42318,0
882860087966024000,325,12,1363,0,1695,0
882860082366689000,9,0,23,0,537,0
882860072371593000,3155,102,205,0,65694,0
882860064305889000,2049263,2735,0,1,0,55
882860063391572000,3131,205,868,0,22723,0
882860063261458000,3263,8,950,0,24241,0
882860062150189000,227,13,315,0,23591,0
882860059092328000,42,4,230,0,189,0
882860055892287000,202,4,619,0,1844,0
882860048665387000,203,22,383,0,482,0
882860048451608000,254,15,380,0,94,0
882860043590398000,327292,7865,22964,1,647,12
882860043045138000,5,2,75,0,12,0
882860034216018000,44,0,90,0,2,0
882860016415453000,86,0,60,0,1455,0
882860012070031000,34,0,135,0,230,0
882860001726874000,508,3,1172,0,5121,0
882859999059472000,11156,132,973,0,23757,0
882859994361811000,1210,26,267,0,12499,0
882859989479563000,1496,420,2844,0,25,0
882859989236412000,36,2,115,0,786,0
882859978826158000,359,4,1307,0,6242,0
882859969099350000,312,23,4,0,3,0
882859964632412000,34,0,135,0,230,0
882859964301099000,7851,71,294,0,70873,2
882859957196014000,472,227,20,0,222,0
882859957133226000,530,4,95,0,1649,0
882859951781101000,1358,58,1992,0,758,0
882859943849636000,319,3,138,0,5613,0
882859942033711000,1286,85,2978,0,50983,0
882859930851529000,12227,19,1117,0,0,0
882859929538884000,469,44,332,0,19384,0
882859927500341000,324,2,262,0,28653,0
882859916612051000,79,1,238,0,207,0
882859914909045000,289,6,537,0,5681,0
882859914195984000,24,0,138,0,98,0
882859907883483000,3155,102,205,0,65694,0
882859905690022000,251,1,775,0,15806,0
882859902498111000,43,2,0,0,0,0
882859898681385000,284,37,71,0,24532,0
882859897053991000,43,2,0,0,0,0
882859892670947000,481,18,1119,0,29480,0
882859891035062000,80,2,292,0,979,0
882859882000466000,100,1,1271,0,619,0
882859872546472000,5,0,166,0,747,0
882859870235394000,648,9,333,0,32745,0
882859864141308000,40,1,53,0,143,0
882859857480630000,36599,376,36416,0,82863,0
882859857409438000,1220,19,542,0,45337,0
882859854750036000,1282,16,483,0,114,0
882859853240193000,20,0,272,0,225,0
882859849498808000,322,4,195,0,219,0
882859846566949000,86,15,195,0,17,0
882859843752677000,34,0,135,0,230,0
882859841181581000,70,0,96,0,5826,0
882859839218692000,1255,203,323,0,53,0
882859835728871000,34,0,135,0,230,0
882859834822992000,206,19,188,0,9077,0
882859833908576000,48790,307,3400,0,101147,0
882859831945769000,1851,79,341,0,9403,0
882859827541815000,22439,900,214,1,910,1
882859822453936000,166,5,1131,0,112,0
882859812849164000,28,0,147,0,33,0
882859810114257000,2842,98,656,0,9186,0
882859809900507000,437,112,435,0,91,0
882859802275271000,410,39,815,0,30501,0
882859799611703000,93,0,79,0,38,0
882859799548838000,104,1,496,0,2002,1
882859793190314000,34,0,135,0,230,0
882859789709169000,508,3,1172,0,5121,0
882859781492543000,117,2,83,0,2608,0
882859779827286000,36599,376,36416,0,82863,0
882859772734652000,319,3,138,0,5613,0
882859769664594000,34,0,481,0,82,0
882859758654333000,3155,102,205,0,65694,0
882859757631140000,10,0,12,0,150,0
882859751364755000,73,0,41,0,9830,0
882859747820671000,110,19,33,0,7654,0
882859737473180000,34,0,135,0,230,0
882859737229910000,4,0,59,0,1,0
882859734335980000,67658,987,68346,0,48131,0
882859727654457000,1,0,19,0,67,0
882859725330686000,96,0,93,0,31,0
882859711959372000,5737,11,864,0,4,0
882859707106443000,181,1,97,0,16,0
882859704325513000,6867,13,2929,0,2973,0
882859696826090000,66,5,107,0,693,0
882859696662602000,2831,15,2314,0,33493,2
882859694569791000,66,0,487,0,10752,0
882859693135278000,254,15,380,0,94,0
882859692489417000,79,1,238,0,207,0
882859689352077000,3432,64,890,0,183,0
882859687175008000,58,0,45,0,4048,0
882859675712094000,1987,34,456,0,17321,0
882859671303934000,3641,567,2535,0,56,0
882859669232001000,1651,160,3985,0,92696,0
882859666883195000,120,1,491,0,1278,0
882859661275406000,25,0,99,0,132,0
882859660952322000,234,75,1680,0,118,0
882859648428233000,36,0,95,0,36,0
882859642325434000,79,1,238,0,207,0
882859640790413000,372,11,318,0,12388,0
882859639770989000,47,0,227,0,2426,0
882859637787288000,73,0,41,0,9830,0
882859634679325000,4,0,16,0,233,0
882859633903190000,34,0,135,0,230,0
882859631831163000,2831,15,2314,0,33493,1
882859631206310000,115,0,281,0,2926,0
882859630182793000,138,15,238,0,2230,0
882859628119437000,36,0,146,0,1133,0
882859628094271000,133,37,155,0,10939,0
882859624629760000,1074,6,1042,0,10,0
882859622876447000,1594,679,3095,0,152714,0
882859615314223000,3432,64,890,0,183,0
882859612256354000,136,8,174,0,2372,0
882859611757347000,15,0,51,0,1550,0
882859606896132000,35,0,191,0,22,0
882859604786373000,2021,52,900,0,81,0
882859599883260000,437,63,178,0,8118,0
882859599342183000,4217,536,4370,0,143485,0
882859599262626000,401,10,729,0,23448,0
882859598826226000,45,0,196,0,4030,0
882859598713049000,34,0,135,0,230,0
882859594069852000,769,17,260,0,93002,0
882859589737128000,57,0,255,0,6227,0
882859579448504000,2831,15,2314,0,33493,1
882859575669555000,410,23,723,0,15098,0
882859573001900000,6840,14,7503,0,68119,0
882859572930781000,787,160,286,0,13773,0
882859570229424000,216,2,240,0,435,0
882859569558508000,79,1,238,0,207,0
882859569315185000,401,10,729,0,23448,0
882859569080173000,34,0,135,0,230,0
882859560322519000,8820,18,8417,0,70029,0
882859551636284000,172,0,253,0,6766,0
882859550285546000,3169,50,2303,0,32174,0
882859543503307000,32,1,362,0,736,2
882859537589572000,401,10,729,0,23448,0
882859530199064000,6362,21,104,0,828,0
882859525857919000,506,58,321,0,11647,0
882859521357619000,0,0,0,0,0,0
882859519818248000,102,2,867,0,91,0
882859517976785000,110,2,62,0,16532,0
882859510519300000,304,123,192,0,950,0
882859508028121000,410,23,723,0,15098,0
882859504412500000,133,21,78,0,804,0
882859493737890000,4514,246,2238,0,44034,0
882859492127289000,83,23,31,0,154,0
882859491510899000,9223,32,404,0,3808,3
882859489912922000,799,60,192,0,1284,0
882859488411255000,22,0,26,0,41,0
882859483268924000,904,0,1762,0,544,0
882859477673759000,7718,128,76,0,16,0
882859473097904000,840,5,302,0,7541,0
882859470086451000,122,1,1115,0,9108,0
882859467095904000,40907,285,2471,0,539417,3
882859466810634000,126,2,119,0,81,0
882859466470826000,98,5,333,0,1539,0
882859466168951000,410,23,723,0,15098,0
882859463899718000,60,0,155,0,3459,0
882859455754502000,58,1,182,0,835,0
882859455603327000,160,2,48,0,42,0
882859453577671000,871,18,629,0,14450,0
882859453569282000,135,2,300,0,5592,0
882859441850270000,8305,51,411,0,33142,0
882859440315282000,136,0,647,0,2459,0
882859435751862000,3432,64,890,0,183,0
882859426436100000,59,1,64,0,2380,0
882859424322212000,613,176,512,0,56220,0
882859413123486000,35,0,191,0,22,1
882859409143063000,74,1,367,0,296,0
882859406932799000,122,1,1115,0,9108,0
882859404567216000,663,12,173,0,6967,0
882859388242805000,6362,21,104,0,828,0
882859383071191000,130,14,219,0,1973,0
882859382098334000,401,10,729,0,23448,0
882859370056270000,370,173,0,0,19900,0
882859364045992000,84,0,287,0,3637,0
882859359604281000,132,2,554,0,1716,0
882859351458943000,3432,64,890,0,183,0
882859351035204000,289,6,537,0,5681,0
882859350636802000,401,10,729,0,23448,0
882859348623360000,20,0,277,0,642,0
882859331133219000,1,0,234,0,4,0
882859329711358000,496,58,177,0,5544,0
882859329094730000,454,63,965,0,15774,0
882859328180453000,195,22,118,0,513,0
882859325521265000,30,0,243,0,3640,0
882859324120367000,2,0,11,0,136,0
882859321582772000,538,4,1357,0,54,1
882859311755653000,105,2,0,0,0,0
882859310740537000,622,218,912,0,2622,0
882859306701308000,319,3,138,0,5613,0
882859302075027000,256,2,39,0,318,1
882859298447032000,183,8,247,0,23345,0
882859298426061000,332,6,1055,0,1898,0
882859296685408000,169,1,200,0,1080,0
882859295989158000,332,16,653,0,7203,0
882859295779439000,39,0,978,0,1155,0
882859289479717000,105,2,0,0,0,0
882859281971675000,84,7,193,0,11794,0
882859281766261000,258,1,632,0,6321,0
882859278570148000,857,50,1079,0,2696,0
882859276624052000,10,0,109,0,89,0
882859274497478000,15,0,75,0,911,0
882859274342326000,328,5,1442,0,49,0
882859272928993000,21,1,50,0,70,0
882859266029142000,699,1,41,0,29,1
882859260991881000,360,10,816,0,34766,0
882859260605944000,289,6,537,0,5681,0
882859254549324000,673,24,440,0,1641,0
882859253245112000,7,0,21,0,55,2
882859249839354000,1218,3,512,0,571,6
882859245162705000,20096,28,71,0,31378,0
882859239827309000,332,16,653,0,7203,0
882859236618719000,1900,33,280,0,46765,0
882859234144141000,258,1,632,0,6321,0
882859233271853000,183,8,247,0,23345,0
882859232554570000,93,0,168,0,1266,0
882859229715063000,21,0,198,0,776,0
882859222425149000,99,42,529,0,20592,0
882859220160332000,52,2,295,0,2144,0
882859211494904000,45,1,29,0,1066,0
882859206654677000,250,7,337,0,3492,0
882859198400401000,469,44,332,0,19384,0
882859191651586000,202,1,257,0,18,0
882859190997398000,155,0,829,0,120,0
882859183812432000,10377946,10192,499,1,253,26
882859183757902000,47723,42,10,0,5166,9
882859177852404000,0,0,18,0,0,0
882859177277669000,1133,6,671,0,1299,0
882859173855318000,136,0,647,0,2459,0
882859156469727000,1202,58,90,0,5136,0
882859153366057000,136,0,647,0,2459,0
882859133766160000,136,0,647,0,2459,0
882859132692431000,372,11,318,0,12388,0
882859123930485000,2956,67,2298,0,18699,0
882859122726552000,66,0,471,0,501,0
882859114640151000,136,0,647,0,2459,0
882859105794359000,615,14,775,0,11294,0
882859095174390000,136,0,647,0,2459,0
882859091743437000,2601,38,2045,0,23494,0
882859090891989000,1096,0,2060,0,38234,0
882859086685065000,107,0,1362,0,2685,0
882859084873056000,2464,130,623,0,21095,0
882859079198278000,410,23,723,0,15098,0
882859077633589000,489,3,419,0,126,0
882859073367966000,746,217,1,0,1,0
882859072902632000,220,0,254,0,13103,0
882859066615378000,41,4,50,0,0,0
882859066204213000,190,2,604,0,4629,0
882859064467829000,78,6,331,0,0,0
882859062613987000,69,2,2,0,0,0
882859061292802000,3866,84,5000,0,51960,0
882859061255033000,59,0,140,0,953,0
882859060571365000,338,91,65,0,7591,0
882859058809643000,520,24,1184,0,1760,0
882859057207542000,785,5,57,0,11731,0
882859052253958000,6405,46,1961,0,13690,0
882859050446332000,706,41,883,0,27893,0
882859050169500000,70,0,61,0,342,0
882859049741500000,93,8,399,0,9352,0
882859035258761000,189416,260,14,0,4,3
882859024097485000,532,4,160,0,30745,0
882859017143542000,85,0,41,0,7333,0
882859014941360000,36599,376,36416,0,82863,0
882859012437529000,34,0,481,0,82,0
882859010533339000,74,0,418,0,63,0
882859007878193000,165,16,287,0,103,0
882859004585689000,383,3,196,0,5903,0
882859003117683000,29,1,34,0,963,0
882858995299439000,57,0,255,0,6227,0
882858993407980000,2139,116,5000,0,11928,0
882858984855687000,566,14,288,0,7369,0
882858983350047000,38,1,216,0,734,0
882858977859707000,450,23,121,0,9,0
882858974613168000,247,14,300,0,20805,0
882858970037207000,1845,43,186,0,916,1
882858961497665000,70,0,61,0,342,0
882858961124413000,34,0,481,0,82,0
882858958809072000,115,4,109,0,843,0
882858956846121000,15,0,140,0,438,0
882858954853933000,22,0,59,0,1582,0
882858954166079000,120,1,491,0,1278,0
882858947190903000,94745,244,768,0,27279,0
882858947136422000,410,23,723,0,15098,0
882858945433539000,410,4,1914,0,336,0
882858941541208000,6068,14,445,0,11473,5
882858938701566000,47723,42,10,0,5166,6
882858923782308000,21,0,46,0,1052,0
882858922280755000,4944,15,1006,0,3432,0
882858921056063000,6840,14,7503,0,68119,0
882858917797085000,269,34,207,0,21758,0
882858910754849000,4944,15,1006,0,3432,0
882858909727326000,86,1,100,0,3672,0
882858900571214000,243,9,162,0,830,0
882858900529193000,289,6,537,0,5681,0
882858895156416000,22,0,104,0,29,0
882858895097475000,9,1,57,0,149,0
882858889586266000,1591,51,1036,0,2383,0
882858886390088000,7,0,9,0,3,0
882858879238984000,30,0,190,0,265,0
882858877087175000,1410,52,661,0,25953,0
882858857785160000,140,6,1149,0,10960,0
882858856258208000,34,2,225,0,3008,0
882858856090673000,1129,47,367,0,3227,0
882858854249251000,82,0,96,0,275,0
882858850809823000,566,14,288,0,7369,0
882858847202795000,18,1,252,0,787,0
882858840731001000,36,11,144,0,331,0
882858839988556000,213,9,98,0,14660,0
882858837979615000,40,3,40,0,72,0
882858833890091000,2,0,5,0,1,0
882858830173946000,4369,142,667,0,8468,0
882858827007246000,72,0,6,0,326,0
882858822863176000,2,0,29,0,24,0
882858813660856000,89,0,344,0,5589,0
882858805821932000,498,0,623,0,23967,0
882858800071365000,27,0,41,0,1,0
882858793721266000,67,1,164,0,6,0
882858792286691000,2315,4,1954,0,9543,0
882858791091524000,11156,132,973,0,23757,0
882858789845606000,289,6,537,0,5681,0
882858785315865000,134,0,417,0,3258,0
882858774079210000,21,0,46,0,1052,0
882858764008686000,20,0,277,0,642,0
882858756526047000,523,27,146,0,11,0
882858754886123000,566,14,288,0,7369,0
882858754500436000,591,6,32,0,559,0
